03 11 2020	16 05	95360	95390	95220	95300
03 11 2020	16 10	95300	95440	95295	95375
03 11 2020	16 15	95375	95450	95315	95385
03 11 2020	16 20	95390	95480	95270	95330
03 11 2020	16 25	95330	95405	95305	95385
03 11 2020	16 30	95385	95525	95290	95490
03 11 2020	16 35	95490	95530	95380	95380
03 11 2020	16 40	95380	95530	95340	95505
03 11 2020	16 45	95505	95725	95480	95700
03 11 2020	16 50	95705	95745	95625	95670
03 11 2020	16 55	95675	95685	95555	95615
03 11 2020	17 00	95610	95650	95525	95560
03 11 2020	17 05	95565	95615	95530	95560
03 11 2020	17 10	95565	95760	95550	95725
03 11 2020	17 15	95730	95870	95680	95855
03 11 2020	17 20	95855	95950	95730	95815
03 11 2020	17 25	95820	96060	95810	96050
03 11 2020	17 30	96050	96265	96010	96225
03 11 2020	17 35	96225	96335	96140	96145
03 11 2020	17 40	96150	96335	96135	96280
03 11 2020	17 45	96280	96535	96275	96470
03 11 2020	17 50	96460	96515	96380	96460
03 11 2020	17 55	96465	96475	96170	96225
03 11 2020	18 00	96225	96290	95885	96045
03 11 2020	18 05	96045	96070	95840	95880
03 11 2020	18 10	95880	96110	95815	96040
03 11 2020	18 15	96040	96120	95885	96055
03 11 2020	18 20	96055	96065	95890	95995
03 11 2020	18 25	95750	95750	95750	95750
04 11 2020	9 00	96155	96640	96155	96590
04 11 2020	9 05	96600	96795	96590	96725
04 11 2020	9 10	96725	97045	96725	96990
04 11 2020	9 15	96995	97320	96965	97270
04 11 2020	9 20	97275	97455	97160	97395
04 11 2020	9 25	97395	97565	97335	97435
04 11 2020	9 30	97435	97490	97290	97390
04 11 2020	9 35	97385	97485	97275	97345
04 11 2020	9 40	97345	97375	97225	97275
04 11 2020	9 45	97270	97390	97235	97285
04 11 2020	9 50	97285	97435	97240	97400
04 11 2020	9 55	97395	97535	97290	97325
04 11 2020	10 00	97320	97445	97100	97385
04 11 2020	10 05	97390	97715	97340	97595
04 11 2020	10 10	97595	97660	97440	97595
04 11 2020	10 15	97595	97695	97490	97565
04 11 2020	10 20	97565	97655	97420	97655
04 11 2020	10 25	97655	97675	97450	97660
04 11 2020	10 30	97665	97670	97375	97455
04 11 2020	10 35	97455	97575	97245	97405
04 11 2020	10 40	97410	97430	97115	97225
04 11 2020	10 45	97220	97310	97100	97220
04 11 2020	10 50	97215	97400	97165	97195
04 11 2020	10 55	97195	97215	96970	96975
04 11 2020	11 00	96980	97200	96940	97170
04 11 2020	11 05	97170	97175	96955	96990
04 11 2020	11 10	96990	97085	96860	97080
04 11 2020	11 15	97080	97165	97040	97110
04 11 2020	11 20	97105	97130	96840	96865
04 11 2020	11 25	96865	97015	96760	96955
04 11 2020	11 30	96950	97185	96820	96855
04 11 2020	11 35	96855	96900	96560	96720
04 11 2020	11 40	96720	96865	96680	96795
04 11 2020	11 45	96800	96995	96715	96890
04 11 2020	11 50	96895	97065	96845	97025
04 11 2020	11 55	97025	97300	97010	97285
04 11 2020	12 00	97285	97485	97140	97475
04 11 2020	12 05	97475	97570	97375	97490
04 11 2020	12 10	97490	97775	97360	97585
04 11 2020	12 15	97585	97785	97515	97700
04 11 2020	12 20	97695	97890	97660	97805
04 11 2020	12 25	97805	97850	97685	97705
04 11 2020	12 30	97700	97870	97695	97800
04 11 2020	12 35	97810	97845	97760	97795
04 11 2020	12 40	97790	97850	97625	97730
04 11 2020	12 45	97735	97970	97705	97870
04 11 2020	12 50	97870	98090	97800	98085
04 11 2020	12 55	98085	98085	97890	97925
04 11 2020	13 00	97930	98000	97900	97950
04 11 2020	13 05	97945	97990	97785	97815
04 11 2020	13 10	97815	97840	97750	97785
04 11 2020	13 15	97790	97910	97760	97870
04 11 2020	13 20	97870	98065	97830	98025
04 11 2020	13 25	98030	98130	97950	98025
04 11 2020	13 30	98025	98185	98025	98095
04 11 2020	13 35	98095	98185	97985	97985
04 11 2020	13 40	97990	98100	97930	97980
04 11 2020	13 45	97985	98110	97960	98025
04 11 2020	13 50	98025	98125	97910	98000
04 11 2020	13 55	98000	98280	97970	98135
04 11 2020	14 00	98130	98180	98030	98105
04 11 2020	14 05	98105	98125	98040	98080
04 11 2020	14 10	98075	98095	98015	98035
04 11 2020	14 15	98030	98055	97820	97890
04 11 2020	14 20	97895	98040	97875	98010
04 11 2020	14 25	98010	98025	97905	97975
04 11 2020	14 30	97970	98010	97905	97950
04 11 2020	14 35	97945	98040	97910	98030
04 11 2020	14 40	98020	98095	97990	97995
04 11 2020	14 45	97995	98010	97935	97975
04 11 2020	14 50	97980	98000	97875	97885
04 11 2020	14 55	97890	97975	97775	97805
04 11 2020	15 00	97805	97930	97805	97930
04 11 2020	15 05	97930	97995	97910	97975
04 11 2020	15 10	97970	98180	97960	98170
04 11 2020	15 15	98175	98255	98045	98070
04 11 2020	15 20	98070	98155	98050	98145
04 11 2020	15 25	98145	98200	98105	98155
04 11 2020	15 30	98155	98445	98130	98440
04 11 2020	15 35	98440	98470	98330	98365
04 11 2020	15 40	98370	98375	98095	98150
04 11 2020	15 45	98150	98325	98135	98205
04 11 2020	15 50	98210	98260	98160	98235
04 11 2020	15 55	98230	98305	98150	98255
04 11 2020	16 00	98250	98345	98185	98210
04 11 2020	16 05	98210	98315	98170	98250
04 11 2020	16 10	98250	98295	98210	98235
04 11 2020	16 15	98235	98265	98065	98120
04 11 2020	16 20	98115	98190	98045	98150
04 11 2020	16 25	98155	98155	98090	98120
04 11 2020	16 30	98125	98250	98085	98195
04 11 2020	16 35	98195	98215	98105	98125
04 11 2020	16 40	98125	98160	98015	98055
04 11 2020	16 45	98055	98150	98030	98075
04 11 2020	16 50	98075	98280	98070	98240
04 11 2020	16 55	98245	98270	98145	98225
04 11 2020	17 00	98225	98385	98125	98150
04 11 2020	17 05	98155	98200	98080	98180
04 11 2020	17 10	98180	98190	98035	98095
04 11 2020	17 15	98095	98100	97835	97855
04 11 2020	17 20	97860	98030	97810	98020
04 11 2020	17 25	98020	98125	97875	97895
04 11 2020	17 30	97895	98020	97840	98000
04 11 2020	17 35	98000	98145	97945	97980
04 11 2020	17 40	97975	98060	97955	97970
04 11 2020	17 45	97975	98040	97845	97860
04 11 2020	17 50	97855	97990	97835	97965
04 11 2020	17 55	97965	97975	97860	97950
04 11 2020	18 00	97950	97970	97880	97925
04 11 2020	18 05	97925	98025	97920	97965
04 11 2020	18 10	97970	98000	97945	97995
04 11 2020	18 15	97995	98195	97980	98100
04 11 2020	18 20	98105	98440	98075	98370
04 11 2020	18 25	98390	98390	98390	98390
05 11 2020	9 05	99285	99365	99150	99310
05 11 2020	9 10	99305	99440	99280	99440
05 11 2020	9 15	99435	99535	99365	99445
05 11 2020	9 20	99445	99455	99330	99360
05 11 2020	9 25	99360	99520	99250	99440
05 11 2020	9 30	99440	99600	99425	99540
05 11 2020	9 35	99535	99580	99475	99495
05 11 2020	9 40	99495	99520	99455	99490
05 11 2020	9 45	99490	99530	99435	99525
05 11 2020	9 50	99525	99780	99490	99770
05 11 2020	9 55	99770	99880	99690	99730
05 11 2020	10 00	99730	99805	99670	99735
05 11 2020	10 05	99730	99805	99685	99700
05 11 2020	10 10	99700	99790	99600	99700
05 11 2020	10 15	99705	99830	99640	99640
05 11 2020	10 20	99640	99665	99500	99610
05 11 2020	10 25	99605	99665	99540	99630
05 11 2020	10 30	99635	99700	99550	99670
05 11 2020	10 35	99670	99775	99510	99530
05 11 2020	10 40	99535	99735	99525	99725
05 11 2020	10 45	99725	100090	99700	100075
05 11 2020	10 50	100075	100145	99980	100100
05 11 2020	10 55	100100	100130	99965	100025
05 11 2020	11 00	100020	100115	99985	100055
05 11 2020	11 05	100060	100060	99810	99855
05 11 2020	11 10	99855	99925	99785	99895
05 11 2020	11 15	99900	99950	99790	99940
05 11 2020	11 20	99940	99985	99910	99940
05 11 2020	11 25	99945	100000	99820	99845
05 11 2020	11 30	99840	99860	99500	99520
05 11 2020	11 35	99520	99840	99435	99800
05 11 2020	11 40	99805	99835	99200	99295
05 11 2020	11 45	99295	99720	99275	99660
05 11 2020	11 50	99660	100110	99660	100065
05 11 2020	11 55	100065	100125	99695	99715
05 11 2020	12 00	99710	99850	99645	99690
05 11 2020	12 05	99690	99960	99675	99765
05 11 2020	12 10	99770	100050	99710	100035
05 11 2020	12 15	100040	100185	99985	100150
05 11 2020	12 20	100150	100210	100015	100085
05 11 2020	12 25	100085	100095	99930	99935
05 11 2020	12 30	99940	100080	99860	100010
05 11 2020	12 35	100010	100185	99965	100005
05 11 2020	12 40	100000	100240	99965	100115
05 11 2020	12 45	100115	100325	100090	100180
05 11 2020	12 50	100180	100285	100155	100205
05 11 2020	12 55	100205	100450	100200	100335
05 11 2020	13 00	100330	100375	100240	100280
05 11 2020	13 05	100280	100285	100150	100175
05 11 2020	13 10	100175	100255	100110	100215
05 11 2020	13 15	100210	100270	100140	100210
05 11 2020	13 20	100210	100450	100190	100405
05 11 2020	13 25	100400	100585	100395	100455
05 11 2020	13 30	100455	100505	100330	100330
05 11 2020	13 35	100330	100340	100220	100250
05 11 2020	13 40	100250	100265	100100	100140
05 11 2020	13 45	100140	100195	100065	100135
05 11 2020	13 50	100135	100170	100035	100090
05 11 2020	13 55	100090	100115	99955	99980
05 11 2020	14 00	99980	100030	99915	99990
05 11 2020	14 05	99990	100050	99900	100035
05 11 2020	14 10	100035	100045	99925	99960
05 11 2020	14 15	99955	99975	99725	99750
05 11 2020	14 20	99750	99795	99670	99730
05 11 2020	14 25	99730	99835	99580	99615
05 11 2020	14 30	99615	99730	99585	99690
05 11 2020	14 35	99695	99930	99660	99905
05 11 2020	14 40	99905	99970	99845	99950
05 11 2020	14 45	99945	100070	99945	100030
05 11 2020	14 50	100030	100085	99965	100060
05 11 2020	14 55	100060	100160	100050	100095
05 11 2020	15 00	100095	100350	100070	100290
05 11 2020	15 05	100295	100375	100200	100295
05 11 2020	15 10	100290	100340	100235	100240
05 11 2020	15 15	100240	100310	100185	100245
05 11 2020	15 20	100240	100245	100020	100050
05 11 2020	15 25	100045	100080	99975	100060
05 11 2020	15 30	100060	100145	99995	100115
05 11 2020	15 35	100120	100195	100080	100135
05 11 2020	15 40	100140	100280	100125	100260
05 11 2020	15 45	100260	100535	100230	100510
05 11 2020	15 50	100510	100570	100380	100405
05 11 2020	15 55	100405	100935	100355	100715
05 11 2020	16 00	100720	100760	100610	100680
05 11 2020	16 05	100680	100720	100545	100625
05 11 2020	16 10	100625	100705	100550	100610
05 11 2020	16 15	100605	100785	100595	100730
05 11 2020	16 20	100730	100855	100675	100810
05 11 2020	16 25	100805	100960	100780	100825
05 11 2020	16 30	100830	100855	100785	100825
05 11 2020	16 35	100830	100990	100735	100935
05 11 2020	16 40	100930	101030	100895	100985
05 11 2020	16 45	100980	101120	100875	100890
05 11 2020	16 50	100885	100910	100775	100850
05 11 2020	16 55	100850	100980	100770	100930
05 11 2020	17 00	100925	100990	100870	100955
05 11 2020	17 05	100955	101015	100835	100875
05 11 2020	17 10	100870	100945	100750	100840
05 11 2020	17 15	100840	100960	100805	100900
05 11 2020	17 20	100905	100995	100890	100965
05 11 2020	17 25	100965	100975	100875	100945
05 11 2020	17 30	100940	100950	100790	100835
05 11 2020	17 35	100835	100880	100720	100735
05 11 2020	17 40	100735	100830	100710	100760
05 11 2020	17 45	100760	100810	100675	100790
05 11 2020	17 50	100785	100955	100760	100935
05 11 2020	17 55	100935	100955	100800	100810
05 11 2020	18 00	100810	100865	100785	100805
05 11 2020	18 05	100805	100840	100700	100720
05 11 2020	18 10	100720	100905	100675	100880
05 11 2020	18 15	100885	100960	100800	100910
05 11 2020	18 20	100910	101045	100885	100995
05 11 2020	18 25	101080	101080	101080	101080
06 11 2020	9 00	100395	100615	100220	100590
06 11 2020	9 05	100590	100650	100460	100460
06 11 2020	9 10	100460	100500	100235	100260
06 11 2020	9 15	100260	100360	100225	100280
06 11 2020	9 20	100280	100390	100240	100310
06 11 2020	9 25	100310	100460	100275	100390
06 11 2020	9 30	100390	100425	100260	100290
06 11 2020	9 35	100290	100330	100160	100165
06 11 2020	9 40	100165	100280	100105	100255
06 11 2020	9 45	100255	100310	100185	100300
06 11 2020	9 50	100305	100350	100150	100160
06 11 2020	9 55	100165	100230	100080	100085
06 11 2020	10 00	100080	100205	100020	100170
06 11 2020	10 05	100175	100205	100040	100145
06 11 2020	10 10	100145	100200	100010	100020
06 11 2020	10 15	100020	100120	99990	100070
06 11 2020	10 20	100075	100235	100020	100085
06 11 2020	10 25	100085	100170	100010	100090
06 11 2020	10 30	100090	100470	100065	100435
06 11 2020	10 35	100435	100450	100180	100190
06 11 2020	10 40	100190	100385	100160	100290
06 11 2020	10 45	100285	100495	100225	100450
06 11 2020	10 50	100455	100785	100440	100750
06 11 2020	10 55	100745	100985	100720	100900
06 11 2020	11 00	100905	100995	100710	100725
06 11 2020	11 05	100725	100750	100605	100680
06 11 2020	11 10	100675	100775	100480	100770
06 11 2020	11 15	100765	100965	100645	100655
06 11 2020	11 20	100655	100910	100625	100820
06 11 2020	11 25	100820	100840	100675	100690
06 11 2020	11 30	100685	100775	100400	100495
06 11 2020	11 35	100490	100570	100410	100440
06 11 2020	11 40	100445	100540	100355	100405
06 11 2020	11 45	100405	100650	100390	100520
06 11 2020	11 50	100525	100530	100300	100380
06 11 2020	11 55	100380	100440	100280	100355
06 11 2020	12 00	100355	100505	100290	100370
06 11 2020	12 05	100370	100725	100320	100720
06 11 2020	12 10	100720	100790	100575	100650
06 11 2020	12 15	100650	100690	100400	100515
06 11 2020	12 20	100520	100660	100430	100605
06 11 2020	12 25	100605	100775	100590	100680
06 11 2020	12 30	100680	100735	100495	100575
06 11 2020	12 35	100570	100640	100435	100435
06 11 2020	12 40	100435	100640	100370	100565
06 11 2020	12 45	100570	100605	100440	100535
06 11 2020	12 50	100530	100610	100435	100595
06 11 2020	12 55	100595	100615	100210	100275
06 11 2020	13 00	100275	100485	100220	100445
06 11 2020	13 05	100445	100505	100315	100465
06 11 2020	13 10	100465	100475	100300	100325
06 11 2020	13 15	100325	100650	100300	100565
06 11 2020	13 20	100565	100610	100385	100425
06 11 2020	13 25	100425	100480	100355	100450
06 11 2020	13 30	100450	100465	100370	100445
06 11 2020	13 35	100450	100595	100430	100510
06 11 2020	13 40	100505	100550	100395	100485
06 11 2020	13 45	100480	100625	100405	100600
06 11 2020	13 50	100595	100770	100590	100665
06 11 2020	13 55	100665	100685	100550	100675
06 11 2020	14 00	100675	100685	100560	100580
06 11 2020	14 05	100580	100600	100455	100465
06 11 2020	14 10	100465	100520	100400	100475
06 11 2020	14 15	100475	100605	100405	100490
06 11 2020	14 20	100490	100620	100470	100515
06 11 2020	14 25	100510	100590	100445	100555
06 11 2020	14 30	100555	100665	100490	100585
06 11 2020	14 35	100590	100630	100435	100480
06 11 2020	14 40	100480	100585	100465	100565
06 11 2020	14 45	100565	100595	100450	100510
06 11 2020	14 50	100505	100570	100480	100560
06 11 2020	14 55	100560	100650	100545	100630
06 11 2020	15 00	100630	100705	100560	100680
06 11 2020	15 05	100675	100715	100635	100700
06 11 2020	15 10	100700	100735	100630	100670
06 11 2020	15 15	100670	100745	100645	100730
06 11 2020	15 20	100730	100745	100600	100685
06 11 2020	15 25	100680	100770	100675	100710
06 11 2020	15 30	100710	100720	100605	100650
06 11 2020	15 35	100645	100830	100635	100755
06 11 2020	15 40	100760	100775	100640	100665
06 11 2020	15 45	100660	100765	100620	100660
06 11 2020	15 50	100660	100735	100650	100725
06 11 2020	15 55	100720	100900	100715	100870
06 11 2020	16 00	100870	100910	100700	100740
06 11 2020	16 05	100740	100800	100710	100795
06 11 2020	16 10	100795	100875	100760	100830
06 11 2020	16 15	100830	100910	100790	100865
06 11 2020	16 20	100865	101020	100805	100950
06 11 2020	16 25	100950	101000	100865	100960
06 11 2020	16 30	100955	101140	100935	101035
06 11 2020	16 35	101035	101055	100930	100940
06 11 2020	16 40	100940	101010	100915	100935
06 11 2020	16 45	100935	100950	100840	100915
06 11 2020	16 50	100910	101045	100905	100965
06 11 2020	16 55	100965	101025	100930	100975
06 11 2020	17 00	100975	100985	100850	100915
06 11 2020	17 05	100915	100950	100710	100885
06 11 2020	17 10	100880	100990	100830	100945
06 11 2020	17 15	100950	100960	100890	100930
06 11 2020	17 20	100930	101020	100850	100945
06 11 2020	17 25	100950	101010	100900	100975
06 11 2020	17 30	100970	100985	100900	100960
06 11 2020	17 35	100960	101015	100920	100970
06 11 2020	17 40	100970	101125	100935	101115
06 11 2020	17 45	101115	101270	101090	101250
06 11 2020	17 50	101250	101275	101080	101135
06 11 2020	17 55	101135	101140	101020	101035
06 11 2020	18 00	101035	101110	101010	101065
06 11 2020	18 05	101065	101235	100995	101155
06 11 2020	18 10	101160	101235	101105	101210
06 11 2020	18 15	101215	101230	101040	101205
06 11 2020	18 20	101200	101250	101080	101175
06 11 2020	18 25	101035	101035	101035	101035
09 11 2020	9 05	104115	104520	104060	104495
09 11 2020	9 10	104495	104830	104360	104785
09 11 2020	9 15	104775	105355	104775	105065
09 11 2020	9 20	105060	105075	104785	104810
09 11 2020	9 25	104815	104860	104555	104565
09 11 2020	9 30	104570	104720	104555	104715
09 11 2020	9 35	104715	104810	104480	104670
09 11 2020	9 40	104670	104965	104580	104910
09 11 2020	9 45	104905	104945	104770	104870
09 11 2020	9 50	104865	104985	104845	104955
09 11 2020	9 55	104950	105060	104890	104980
09 11 2020	10 00	104975	105120	104700	104750
09 11 2020	10 05	104750	104850	104675	104760
09 11 2020	10 10	104755	104880	104695	104720
09 11 2020	10 15	104725	105205	104710	105185
09 11 2020	10 20	105185	105255	104955	104965
09 11 2020	10 25	104965	105025	104600	104710
09 11 2020	10 30	104710	104845	104620	104820
09 11 2020	10 35	104825	104830	104555	104630
09 11 2020	10 40	104635	104690	104445	104495
09 11 2020	10 45	104495	104610	104400	104520
09 11 2020	10 50	104530	104640	104515	104595
09 11 2020	10 55	104595	104620	104410	104520
09 11 2020	11 00	104520	104710	104515	104600
09 11 2020	11 05	104595	104760	104535	104545
09 11 2020	11 10	104545	104550	104210	104420
09 11 2020	11 15	104425	104530	104340	104485
09 11 2020	11 20	104490	104520	104340	104385
09 11 2020	11 25	104380	104385	104190	104200
09 11 2020	11 30	104205	104450	104085	104280
09 11 2020	11 35	104285	104430	103965	103970
09 11 2020	11 40	103970	103985	103625	103735
09 11 2020	11 45	103735	104040	103705	103790
09 11 2020	11 50	103795	103830	103570	103720
09 11 2020	11 55	103720	103735	103565	103620
09 11 2020	12 00	103625	103930	103550	103900
09 11 2020	12 05	103905	103915	103630	103740
09 11 2020	12 10	103735	103870	103695	103845
09 11 2020	12 15	103845	103990	103795	103930
09 11 2020	12 20	103930	103940	103665	103755
09 11 2020	12 25	103755	103895	103730	103815
09 11 2020	12 30	103815	103915	103665	103725
09 11 2020	12 35	103725	103725	103445	103520
09 11 2020	12 40	103515	103640	103470	103550
09 11 2020	12 45	103555	103600	103365	103480
09 11 2020	12 50	103480	103560	103440	103485
09 11 2020	12 55	103480	103585	103340	103570
09 11 2020	13 00	103575	103635	103350	103400
09 11 2020	13 05	103405	103520	103285	103495
09 11 2020	13 10	103495	103555	103340	103510
09 11 2020	13 15	103510	103690	103470	103620
09 11 2020	13 20	103620	103780	103605	103755
09 11 2020	13 25	103750	103790	103585	103690
09 11 2020	13 30	103690	103760	103610	103685
09 11 2020	13 35	103685	103765	103660	103730
09 11 2020	13 40	103730	103740	103555	103645
09 11 2020	13 45	103645	103700	103460	103645
09 11 2020	13 50	103645	103785	103510	103770
09 11 2020	13 55	103765	103920	103700	103775
09 11 2020	14 00	103780	104065	103775	104050
09 11 2020	14 05	104045	104195	103965	104070
09 11 2020	14 10	104075	104075	103930	103995
09 11 2020	14 15	103995	104090	103860	103875
09 11 2020	14 20	103875	104000	103850	103970
09 11 2020	14 25	103975	104045	103910	104000
09 11 2020	14 30	104000	104030	103925	103995
09 11 2020	14 35	103995	104000	103850	103940
09 11 2020	14 40	103945	103955	103800	103845
09 11 2020	14 45	103845	103845	103635	103770
09 11 2020	14 50	103770	103840	103670	103730
09 11 2020	14 55	103730	103820	103700	103810
09 11 2020	15 00	103805	103970	103790	103925
09 11 2020	15 05	103925	103950	103790	103915
09 11 2020	15 10	103915	103970	103855	103905
09 11 2020	15 15	103910	103980	103755	103950
09 11 2020	15 20	103955	103975	103830	103875
09 11 2020	15 25	103875	103950	103830	103940
09 11 2020	15 30	103935	103970	103845	103870
09 11 2020	15 35	103865	103930	103735	103765
09 11 2020	15 40	103760	103815	103675	103685
09 11 2020	15 45	103680	103795	103575	103715
09 11 2020	15 50	103720	103790	103650	103730
09 11 2020	15 55	103735	103895	103685	103850
09 11 2020	16 00	103850	103860	103675	103775
09 11 2020	16 05	103775	103865	103730	103810
09 11 2020	16 10	103805	103860	103735	103780
09 11 2020	16 15	103785	103845	103710	103825
09 11 2020	16 20	103825	103830	103625	103695
09 11 2020	16 25	103695	103780	103640	103710
09 11 2020	16 30	103710	103735	103620	103640
09 11 2020	16 35	103645	103825	103630	103810
09 11 2020	16 40	103810	104220	103800	104195
09 11 2020	16 45	104195	104300	104095	104285
09 11 2020	16 50	104285	104355	104100	104120
09 11 2020	16 55	104115	104285	104110	104200
09 11 2020	17 00	104200	104325	104140	104300
09 11 2020	17 05	104300	104315	104180	104260
09 11 2020	17 10	104260	104275	104140	104145
09 11 2020	17 15	104150	104230	104030	104075
09 11 2020	17 20	104070	104175	103960	104115
09 11 2020	17 25	104115	104160	103890	103935
09 11 2020	17 30	103935	104150	103935	104100
09 11 2020	17 35	104095	104120	104010	104095
09 11 2020	17 40	104095	104095	103825	103880
09 11 2020	17 45	103880	103915	103655	103760
09 11 2020	17 50	103765	103765	103485	103545
09 11 2020	17 55	103550	103565	103420	103495
09 11 2020	18 00	103490	103600	103460	103540
09 11 2020	18 05	103535	103595	103500	103565
09 11 2020	18 10	103570	103575	103345	103365
09 11 2020	18 15	103360	103520	103350	103495
09 11 2020	18 20	103505	103570	103445	103500
09 11 2020	18 25	103250	103250	103250	103250
10 11 2020	9 00	103500	103695	103420	103645
10 11 2020	9 05	103645	103740	103485	103645
10 11 2020	9 10	103640	103745	103460	103550
10 11 2020	9 15	103545	103900	103540	103790
10 11 2020	9 20	103790	103805	103390	103445
10 11 2020	9 25	103445	103560	103405	103530
10 11 2020	9 30	103525	103760	103520	103735
10 11 2020	9 35	103735	103835	103605	103760
10 11 2020	9 40	103760	103890	103695	103770
10 11 2020	9 45	103770	103825	103710	103790
10 11 2020	9 50	103790	103915	103740	103855
10 11 2020	9 55	103855	103900	103765	103780
10 11 2020	10 00	103785	103955	103740	103910
10 11 2020	10 05	103910	103980	103720	103895
10 11 2020	10 10	103890	104075	103775	104070
10 11 2020	10 15	104065	104235	104065	104235
10 11 2020	10 20	104235	104350	104140	104160
10 11 2020	10 25	104155	104445	104105	104385
10 11 2020	10 30	104385	104445	104250	104280
10 11 2020	10 35	104280	104360	104210	104305
10 11 2020	10 40	104310	104320	104190	104305
10 11 2020	10 45	104305	104305	104165	104170
10 11 2020	10 50	104170	104290	104160	104200
10 11 2020	10 55	104195	104330	104185	104270
10 11 2020	11 00	104270	104475	104190	104240
10 11 2020	11 05	104240	104615	104170	104450
10 11 2020	11 10	104450	104550	104385	104505
10 11 2020	11 15	104505	104540	104410	104480
10 11 2020	11 20	104480	104570	104440	104550
10 11 2020	11 25	104550	104740	104505	104715
10 11 2020	11 30	104715	104810	104660	104675
10 11 2020	11 35	104680	104870	104595	104825
10 11 2020	11 40	104820	104990	104745	104865
10 11 2020	11 45	104860	104995	104755	104920
10 11 2020	11 50	104925	105040	104800	104830
10 11 2020	11 55	104835	104945	104780	104820
10 11 2020	12 00	104815	104935	104740	104930
10 11 2020	12 05	104930	104960	104750	104880
10 11 2020	12 10	104880	104985	104815	104890
10 11 2020	12 15	104885	105030	104855	104980
10 11 2020	12 20	104985	105020	104855	104950
10 11 2020	12 25	104955	104995	104855	104885
10 11 2020	12 30	104890	104920	104830	104875
10 11 2020	12 35	104875	104905	104635	104685
10 11 2020	12 40	104685	104730	104520	104610
10 11 2020	12 45	104600	104810	104595	104700
10 11 2020	12 50	104695	104825	104675	104755
10 11 2020	12 55	104755	104985	104735	104915
10 11 2020	13 00	104920	105155	104905	105110
10 11 2020	13 05	105105	105310	105090	105195
10 11 2020	13 10	105190	105295	105180	105255
10 11 2020	13 15	105260	105430	105230	105325
10 11 2020	13 20	105330	105385	105235	105295
10 11 2020	13 25	105290	105440	105240	105405
10 11 2020	13 30	105405	105620	105395	105525
10 11 2020	13 35	105525	105610	105495	105575
10 11 2020	13 40	105580	105830	105550	105760
10 11 2020	13 45	105755	105810	105645	105680
10 11 2020	13 50	105685	105775	105655	105735
10 11 2020	13 55	105735	105775	105605	105620
10 11 2020	14 00	105615	105790	105575	105715
10 11 2020	14 05	105710	105785	105635	105735
10 11 2020	14 10	105735	105865	105705	105795
10 11 2020	14 15	105790	105855	105745	105790
10 11 2020	14 20	105795	105825	105740	105795
10 11 2020	14 25	105800	105835	105745	105830
10 11 2020	14 30	105825	105940	105765	105820
10 11 2020	14 35	105820	105825	105715	105790
10 11 2020	14 40	105785	105850	105740	105810
10 11 2020	14 45	105810	105885	105790	105815
10 11 2020	14 50	105815	105900	105800	105835
10 11 2020	14 55	105835	105875	105825	105850
10 11 2020	15 00	105845	105890	105780	105795
10 11 2020	15 05	105795	105810	105690	105775
10 11 2020	15 10	105775	105795	105650	105670
10 11 2020	15 15	105670	105675	105520	105585
10 11 2020	15 20	105580	105620	105415	105415
10 11 2020	15 25	105415	105560	105395	105550
10 11 2020	15 30	105550	105590	105475	105525
10 11 2020	15 35	105520	105630	105475	105610
10 11 2020	15 40	105605	105690	105580	105600
10 11 2020	15 45	105605	105630	105555	105600
10 11 2020	15 50	105600	105690	105590	105680
10 11 2020	15 55	105675	105760	105660	105730
10 11 2020	16 00	105735	105775	105560	105610
10 11 2020	16 05	105610	105660	105520	105595
10 11 2020	16 10	105595	105625	105445	105535
10 11 2020	16 15	105530	105560	105465	105530
10 11 2020	16 20	105530	105575	105440	105535
10 11 2020	16 25	105535	105600	105420	105545
10 11 2020	16 30	105540	105745	105525	105695
10 11 2020	16 35	105695	105795	105610	105710
10 11 2020	16 40	105710	105730	105590	105630
10 11 2020	16 45	105635	105705	105595	105670
10 11 2020	16 50	105670	105780	105650	105690
10 11 2020	16 55	105690	105710	105580	105645
10 11 2020	17 00	105645	105735	105610	105695
10 11 2020	17 05	105700	105730	105595	105635
10 11 2020	17 10	105630	105660	105535	105545
10 11 2020	17 15	105550	105705	105505	105665
10 11 2020	17 20	105660	105715	105540	105575
10 11 2020	17 25	105575	105605	105505	105545
10 11 2020	17 30	105550	105555	105400	105480
10 11 2020	17 35	105480	105525	105445	105510
10 11 2020	17 40	105510	105545	105330	105385
10 11 2020	17 45	105390	105410	105160	105205
10 11 2020	17 50	105205	105345	105090	105095
10 11 2020	17 55	105100	105195	105055	105105
10 11 2020	18 00	105105	105155	104980	105015
10 11 2020	18 05	105010	105110	105010	105050
10 11 2020	18 10	105050	105190	105025	105135
10 11 2020	18 15	105140	105170	104970	104985
10 11 2020	18 20	104980	105070	104960	105020
10 11 2020	18 25	104885	104885	104885	104885
11 11 2020	9 00	105410	105550	104910	104955
11 11 2020	9 05	104955	105115	104815	104850
11 11 2020	9 10	104850	104980	104845	104975
11 11 2020	9 15	104975	105350	104970	105340
11 11 2020	9 20	105340	105400	105235	105325
11 11 2020	9 25	105320	105425	104955	104995
11 11 2020	9 30	104995	105025	104855	104870
11 11 2020	9 35	104870	104945	104755	104790
11 11 2020	9 40	104795	104820	104690	104715
11 11 2020	9 45	104710	104755	104380	104450
11 11 2020	9 50	104450	104640	104435	104555
